id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
9712500,"Charming, bright Treme cottage!",50142201,Jo + Tyler,,Seventh Ward,29.97328,-90.06826,Entire home/apt,,30,243,2020-03-08,2.30,1,0,0,"19str-22996, 17-OSTR-09145"
750089954752722429,Roami at Factors Row | 2-Story | French Qtr |2 Bed,444536077,Roami,,Central Business District,29.9506805,-90.0720854,Entire home/apt,93,1,111,2024-08-30,2.28,9,330,14,24-XSTR-17184
2907553,Storyville Madam's Music Parlor,4139221,Nicelle,,Fairgrounds,29.98042,-90.08171,Entire home/apt,95,30,130,2024-05-21,1.10,3,209,9,"23STR-13384, 23-OSTR-13815"
41045689,"Maison de Colette, Luxury Home with Outdoor Patio",167921411,Vacation Nola Rentals,,Mid-City,29.96943,-90.09411,Entire home/apt,262,3,186,2024-08-25,3.29,38,192,31,"20-CSTR-33480, 22-OSTR-01397"
1230521861015856979,"Suite In Nola Near French Quarter, Theater & More",570897863,Sherryl,,Central Business District,29.953608826841435,-90.07254254603271,Entire home/apt,76,1,1,2024-08-30,1,26,88,1,23-xstr-21621
604196550911461997,The Duke of Magazine,20627474,Kurt,,Lower Garden District,29.93908,-90.07075,Entire home/apt,896,3,33,2024-07-28,1.53,5,236,15,"22-CSTR-16953, 22-OSTR-00198"
1057325439446175003,Perfect Downtown Nest for 1-4 Guests 2 bd | 2ba,395417840,Vincent,,Central Business District,29.946405626835798,-90.07104392386937,Entire home/apt,115,2,16,2024-08-25,2.30,8,292,16,"23-CSTR-04869, 22-OSTR-14957"
30713420,Historic Treme 2-Story Guesthouse 1 Blk FQ w/Pool,1350940,Kay,,Treme - Lafitte,29.96521,-90.0651,Entire home/apt,149,3,246,2024-08-22,3.59,11,198,42,"20CSTR-10332, 23-OSTR-31050"
905957,Enchanting Guest Suite on Magazine Street,4848052,Jordan And Justin,,Lower Garden District,29.92933,-90.07834,Private room,,2,55,2024-05-06,0.60,1,0,4,"23-NSTR-16932, 23-OSTR-16928"
41932199,"Rent My NOLA Jewel, Luxury Spacious Home",331762396,Rochelle,,Mid-City,29.96328,-90.09509,Entire home/apt,,3,73,2024-08-26,1.78,1,222,18,"20-CSTR-00426, 24-OSTR-04001"
1128301599144519863,#1501 charming modern condo downtown sleeps 4,90526814,Krystal,,Central Business District,29.952827759978767,-90.07121788451677,Entire home/apt,115,2,1,2024-05-06,0.24,43,315,1,24-XSTR-01501
3386674,"Comfy Home Walk 2 French Quarter, Faubourg Marigny",7319703,Donald,,Seventh Ward,29.96832,-90.06153,Entire home/apt,162,30,404,2024-08-11,3.28,5,336,29,"22-CSTR-21259, 22-OSTR-21305"
797866614454499710,Monte Cristo Historic Inn French Quarter,463613227,Gracia,,Marigny,29.965026678904433,-90.05474855888778,Entire home/apt,90,1,24,2024-07-06,1.34,4,173,17,23-XSTR-10760
40282948,Location and Luxury! 3 bedroom 2 bath condo!,95683904,Brad,,Central Business District,29.95121192932129,-90.07134246826172,Entire home/apt,344,2,134,2024-08-11,2.33,24,118,28,"21cstr-18482, 21-ostr-17691"
11712083,Fantastic location*Victorian Camelback sleeps 8,62263818,Martin,,West Riverside,29.91852,-90.1179,Entire home/apt,,30,19,2018-09-03,0.19,1,0,0,
1208947626683125865,Nitey Nite Inn - Room #3,5649317,Scott,,Seventh Ward,29.97186631495546,-90.05803608857993,Private room,79,3,0,,,8,61,0,21-xstr-10996
752174112792011209,Luxe Condo with Roof Deck at The Moderne,276892829,Heirloom,,Central Business District,29.94756,-90.07358,Entire home/apt,366,1,39,2024-08-18,1.82,50,312,25,23-XSTR-21437
938262,"Elegant Uptown New Orleans, near Universities",5067495,Sarah Hansel,,Audubon,29.93421,-90.11811,Private room,,30,6,2018-07-22,0.08,1,0,0,
1040243234032629546,Elegant and fitted with accessible features,545260730,International House Hotel,,Central Business District,29.9511893,-90.0689765,Private room,109,30,3,2024-05-10,0.58,12,102,3,24-XSTR-11796
554312313027627581,Cute 1-Bedroom With Private Entry And Bath,443427224,Jason,,St. Roch,29.973974,-90.052872,Private room,88,2,64,2024-07-06,2.17,1,56,24,"22-RSTR-02372, 22-OSTR-02210"
42413501,The Green Room,337594027,Ozue,,Seventh Ward,29.97148,-90.06256,Private room,65,30,65,2024-07-07,1.19,4,354,13,"23-NSTR-16231, 24-OSTR-04631"
13257565,Historic Irish Channel Apartment -Amazing location,74607065,Brett,,Irish Channel,29.92585,-90.07885,Entire home/apt,,30,90,2017-08-23,0.90,1,0,0,
52952152,"NEW 3BD STEPS TO ⚜️SUPERDOME⚜️. 5 mins to FQ,",135147274,Steven,,Central City,29.94706,-90.08459,Entire home/apt,259,1,84,2024-08-11,2.91,2,81,32,"22-RSTR-01476, 22-OSTR-01169"
1001397218437278474,"Prime Location! Pool, Free Breakfast, Pet-friendly",501999514,RoomPicks,,Lower Garden District,29.9449022035651,-90.06750223596784,Hotel room,999,1,2,2023-10-21,0.19,72,227,2,17-XSTR-09666
1079131977881564656,Cozy Bywater Condo for Extended Stays,7706372,Joey,,Bywater,29.96295,-90.03964,Entire home/apt,54,30,1,2024-05-07,0.25,1,134,1,
2888828,Rent my Place: Where Jazz and Gumbo Collide!,486093,Virginia,,Marigny,29.963619232177734,-90.05888366699219,Entire home/apt,187,31,205,2024-06-04,1.63,1,106,18,"22-RSTR-04939, 21-OSTR-03993"
1184101613406336214,Luxury Garden District Home 4 bed 3 bath,541118489,J Collection,,Lower Garden District,29.9380842,-90.0689945,Entire home/apt,363,3,0,,,9,164,0,"23-NSTR-17773, 24-OSTR-09044"
1075988236797317012,The Mary Beth | 3BR + Art Gallery,543692975,Walter,,Central Business District,29.95281688528326,-90.07418149801765,Entire home/apt,189,1,11,2024-08-19,1.59,7,356,11,"24NSTR-31030, 23-OSTR-21181"
983388311381566287,Mid-City Streetcar Pad (#103),25497676,Adele,,Mid-City,29.9675441,-90.09091,Entire home/apt,67,3,30,2024-07-18,2.59,5,131,30,"22-CSTR-23075, 21-OSTR-02329"
1167984427538607138,Luxurious 5BR/3BA Haven in Prime NOLA Location,564034697,Tigran,,Central City,29.939036,-90.075051,Entire home/apt,246,1,5,2024-08-25,3.19,3,302,5,24-XSTR-08071
13623341,Mid-City 4 BR Close to Canal Street,63552262,Jamie,,Mid-City,29.96601,-90.09198,Entire home/apt,304,30,103,2024-05-27,1.07,1,335,10,"17STR-07387, 19-OSTR-0000"
1147807881127069768,Augustin 5B/5B PrivatePool,575412437,Avery,,Lower Garden District,29.9428228,-90.06653829999999,Entire home/apt,600,2,0,,,2,0,0,"24-CSTR-00001, 21-OSTR-05742"
707677370920250362,"Cool, Blue Mojo Mid-City (30+ days)",60139676,Matthew,,Mid-City,29.96846,-90.104,Entire home/apt,65,30,8,2024-08-11,0.44,2,320,4,
1209440644566473769,"*Attention Swifties*
Cute Uptown bungalow",30592830,Casey,,Uptown,29.93090360487755,-90.1043150450187,Entire home/apt,720,30,0,,,1,365,0,
847206370921218766,Luxe New Construction | Heated Pool & Hot Tub,276892829,Heirloom,,Central City,29.94022442988518,-90.0747905176758,Entire home/apt,746,2,215,2024-09-02,12.36,50,312,144,"23-CSTR-00468, 22-OSTR-20810"
39746711,"""E""- 1 BD Treehouse on St. Charles--3rd Floor",6268899,Paula,,Central City,29.932918548583984,-90.08322143554688,Private room,73,3,39,2024-07-01,0.69,7,92,15,23-XSTR-21479
1122273849874409878,Elegant 1BR Condo with Poolside Luxury,561292944,Common Street,,Central Business District,29.953888,-90.072414,Entire home/apt,82,1,2,2024-06-11,0.58,54,327,2,23-XSTR-21621
9748421,CHARMING  TREME COTTAGE,50286585,Paul,,Treme - Lafitte,29.96545,-90.06822,Entire home/apt,135,30,217,2024-05-25,2.08,1,235,7,"21-RSTR-15412, 23-OSTR-05592"
643377365294407919,"Amazing, artsy Uptown house",415528169,Stephanie,,Leonidas,29.95422389193449,-90.12875810654019,Entire home/apt,95,30,0,,,1,269,0,
914617,Parks-Bowman Mansion: The Library,4795675,Adrienne,,Garden District,29.9294,-90.08436,Private room,115,1,834,2024-08-12,5.91,3,255,60,23-XSTR-21481
28289103,Location and Luxury -Top Reviewed Property,9712564,Colleen,,Uptown,29.9224,-90.10292,Entire home/apt,750,2,74,2024-09-01,1.05,1,163,29,"21STR-00956, 21-OSTR-00942"
45218535,LOVELY CONDO IN THE HEART OF THE LOWER GARDEN DIST,39839266,New Orleans Properties,,Lower Garden District,29.93601,-90.07577,Entire home/apt,131,2,29,2024-05-06,0.60,9,259,2,"21STR-10526, 21-OSTR-08565"
930403756301131396,Stylish CBD Condo | Near French Quarter,312046089,Sonny,,Central Business District,29.950995012755993,-90.06669801336417,Entire home/apt,1178,2,20,2024-07-08,1.49,15,333,16,23-XSTR-21453
705854,The Okra Inn's Balcony Room: On Canal Streetcar,2707644,Lindsay,,Mid-City,29.974992752075195,-90.09910583496094,Private room,,1,238,2023-10-25,1.64,15,0,1,"21-CSTR-08128, 20-OSTR-02677"
822416738015020515,NEW Luxury Canal St Apartment ADA Accessible P52,495761397,Southern,,Central Business District,29.951286274919962,-90.06956153510201,Entire home/apt,97,2,9,2024-07-07,0.48,32,365,7,"21-CSTR-10189, 20-OSTR-15713"
653631628196533759,Geo- Rosenberg Collection by yourmom,169778005,Kayla,,Seventh Ward,29.96921,-90.05861,Entire home/apt,94,2,65,2024-07-02,2.43,2,111,29,"21-RSTR-20750, 21-OSTR-20770"
1187616,Private Room in Mid-City,6494296,Daniel,,Mid-City,29.97302,-90.09915,Private room,,100,3,2018-07-10,0.04,1,0,0,
23789086,"Casa Pelican B&B and Cooking School, Suite",7645369,Karen,,Algiers Point,29.95426,-90.04934,Private room,80,2,188,2024-08-11,2.39,2,233,36,23-XSTR-21467
1040243375591270378,Classic New Orleans garden views,545260730,International House Hotel,,Central Business District,29.9511893,-90.0689765,Private room,159,30,0,,,12,73,0,24-XSTR-11796
1170616328239772557,5 minute drive to Bourbon Street,79681438,Ryan,,Seventh Ward,29.97515,-90.0656,Entire home/apt,156,30,0,,,6,308,0,
41062057,"Clean, Comfortable, Convenient Uptown Magazine 2/2",320965776,Jonathan,,East Riverside,29.92219,-90.08921,Entire home/apt,238,3,78,2024-08-15,1.40,1,99,20,"21RSTR-00173, 21-OSTR-00175"
1001404271890644637,Two Pet-friendly Suites with Kitchens & Breakfast!,501999514,RoomPicks,,Lower Garden District,29.94476732894689,-90.06739419346502,Hotel room,999,1,0,,,72,231,0,17-XSTR-09666
50522973,"Barbara Suite: 1 Br 1 Ba, work space + ferry to FQ",330255124,Lloyd,,Mcdonogh,29.93864,-90.05055,Private room,70,3,37,2024-07-07,0.96,2,121,8,23-XSTR-10771
10316675,Historic Treme Garden Cottage 1Block to FQ w/Pool,1350940,Kay,,Treme - Lafitte,29.96528,-90.06656,Entire home/apt,125,3,244,2024-09-02,2.34,11,238,44,"20CSTR-12211, 23-OSTR-10513"
45542346,English Manor | Family Friendly | Walk Everywhere,314687939,Sarah,,Marigny,29.96542,-90.05844,Entire home/apt,194,3,104,2024-08-25,2.61,1,184,40,"22-CSTR-18778, 22-OSTR-18780"
37718698,New Kid on the Block,285116616,Timothy,,Whitney,29.94794,-90.03968,Private room,75,3,26,2023-08-06,0.44,1,173,0,"19STR-70018, 19-OSTR-7001"
1039883263082085361,Architectural artifacts and original art,545260793,Loft 523,,Central Business District,29.9509891,-90.0682748,Private room,119,30,36,2024-08-21,4.91,4,106,36,24-XSTR-11797
1001380248743946277,"Spacious 2BR Suite w/ Full Kitchen, Outdoor Pool!",501999514,RoomPicks,,Lower Garden District,29.94476404818757,-90.06722977541578,Hotel room,999,1,0,,,72,231,0,17-XSTR-09666
11550732,Charming Home in Lovely Gentilly,60975134,Bairod,,Gentilly Woods,30.01275,-90.03999,Entire home/apt,,30,23,2019-10-28,0.22,1,0,0,
1191837401435880655,Modern Living Near French Quarter! Unwind in Style,585802778,Tigran,,Central Business District,29.954548,-90.074353,Entire home/apt,92,1,1,2024-07-14,0.56,61,230,1,24-XSTR-08058
891059329672409114,Enchanting 4BR Condo Close to St. Charles Avenue,503340934,Baronne,,Central City,29.938804990004087,-90.0782520210874,Entire home/apt,165,1,22,2024-09-02,1.51,8,309,21,"23-CSTR-08635, 20-OSTR-00670"
851342106984284440,2 Units w/Convenient Locale for MSY Airport,501999514,RoomPicks,,Central Business District,29.953376731246,-90.07549744557448,Entire home/apt,458,1,0,,,72,295,0,23-XSTR-12345
1209593572145431321,NOLA 2BR Marquee Theatre District w/Rooftop Pool,303719667,Chris,,Central Business District,29.95595,-90.07456,Entire home/apt,599,3,0,,,11,9,0,23-XSTR-44552
547717339633179828,A Suite-Starr Named Desire,64365837,Mike,,Mid-City,29.96692,-90.09064,Entire home/apt,72,3,143,2024-09-01,4.57,64,359,46,"22-CSTR-09031, 19-OSTR-26283"
34819465,5 min French Quarter+Private Parking,67434402,Johnathon,,Central City,29.946,-90.08466,Entire home/apt,371,1,178,2024-08-04,2.77,1,232,39,"23-NSTR-13599, 23-OSTR-06317"
53771656,Sonder The Gallier | Three-Bedroom Apartment,218602737,Sonder (New Orleans),,Central Business District,29.95412,-90.06983,Entire home/apt,167,1,58,2024-07-30,1.80,30,234,22,23-XSTR-21550
1122279862714555528,Stylish 1BR Condo with Pool Access,561292944,Common Street,,Central Business District,29.953888,-90.072414,Entire home/apt,82,1,3,2024-07-08,0.83,54,357,3,23-XSTR-21621
38903687,2 bedroom- 5 minute walk to Convention Center.,54074198,Naomi,,Lower Garden District,29.93792,-90.06989,Entire home/apt,200,30,0,,,3,365,0,17STR-04413
634748865746879428,"BEAUTIFUL MID CITY HOME, 1 BLOCK TO STREET CAR",460920559,Larry,,Mid-City,29.97377,-90.09695,Entire home/apt,500,3,23,2024-05-06,0.94,1,346,9,"22-RSTR-04808, 22-OSTR-07939"
1226896074830905924,3 Bedroom PH – Perfect for Groups Near FQ,545764469,Little,,Central Business District,29.94448,-90.07342,Entire home/apt,468,1,0,,,75,154,0,24-XSTR-17190
50996641,The Burgundy House #2 steps to the French Quarter,64823547,Brenna And Nick,,Marigny,29.96732,-90.05995,Entire home/apt,172,1,151,2024-08-22,3.97,85,185,43,"22-CSTR-22714, 23-OSTR-19687"
958721910289811610,Sonder The Schaeffer | Superior 2BR Apartment,218602737,Sonder (New Orleans),,French Quarter,29.9581,-90.07089,Entire home/apt,193,1,58,2024-08-21,5.24,30,296,58,23-XSTR-21546
632494164311848952,Grafitti Park - NO(LA) Place like Home by Downtown,62302207,John,,Central City,29.9462,-90.08186,Entire home/apt,116,30,40,2024-07-01,1.45,5,89,19,Exempt
48052609,King Suite in a Pet Friendly FQ Hotel,358203070,La Galerie,,Central Business District,29.95349,-90.06778,Private room,180,1,17,2024-08-19,0.41,3,286,8,24-XSTR-06617
40726892,Magazine Street Park-View Suite w/ Private Porch!,28711795,Alice & Scott,,Lower Garden District,29.93563,-90.07332,Entire home/apt,109,30,393,2024-09-04,6.91,16,119,72,"22RSTR-18216, 22-OSTR-18216"
774695689504980862,Steps to the French Quarter and Bourbon St,288856686,Shelly,,Treme - Lafitte,29.96509,-90.07092,Entire home/apt,347,3,41,2024-08-12,1.95,1,238,23,"22-RSTR-08295, 22-OSTR-08292"
11450971,Creole Cottage - Comfort & Convenient,60205864,Arthur,,Bayou St. John,29.97499,-90.08464,Entire home/apt,,30,69,2019-11-30,0.67,1,0,0,
17383359,"Pool, Hot Tubs, & Style Near French Qtr - 3BR/3BA",45441871,The Natchez,,Central Business District,29.94981,-90.06865,Entire home/apt,301,1,130,2024-08-11,1.42,12,267,17,23-XSTR-21471
845309,Fab Frenchmen Maison on the Park,4413148,Deborah,,Marigny,29.96609,-90.05718,Entire home/apt,475,30,171,2021-05-03,1.21,1,365,0,"19STR-08005, 20-OSTR-0809"
1040243343147056125,Well-appointed with Carrara marble-top desk,545260730,International House Hotel,,Central Business District,29.9511893,-90.0689765,Private room,145,30,0,,,12,110,0,24-XSTR-11796
32550035,La Masion Dennis,244603696,Dwan,,Seventh Ward,29.979391964382195,-90.06888570550953,Entire home/apt,275,30,80,2023-05-01,1.21,1,90,0,"19STR-04261, 20-OSTR-1209"
559913112244036850,Hosteeva | 3BR Cottage Close to St. Charles.,442930669,Hosteeva Residences Du Carondelet,,Central City,29.939529,-90.077713,Entire home/apt,175,1,45,2024-08-14,1.45,10,332,24,"22-CSTR-19251, 20-OSTR-00670"
1167023763594918373,Casa Bella - Arancia Room,160954096,Isabella,,St. Roch,29.97827,-90.0498,Private room,65,1,0,,,2,322,0,"23-NSTR-16432, 23-OSTR-16402"
16738494,"Charming & Stylish Studio, close to St Charles Ave",12311444,Caliope,,Central City,29.93374,-90.08458,Entire home/apt,98,3,188,2024-08-21,2.02,1,235,24,"22-RSTR-09142, 22-OSTR-09953"
943356234735523734,Opulent New Construction | Heated Pool & Hot Tub,276892829,Heirloom,,Central City,29.939637478875802,-90.07575181504642,Entire home/apt,708,4,144,2024-09-03,10.83,50,336,137,"23-CSTR-01187, 22-OSTR-20810"
685239992811577549,2BR Condo close to FQ |Special Monthly Discount,294452201,NOLA LuXury Residences,,French Quarter,29.953433,-90.065352,Entire home/apt,200,28,0,,,7,365,0,"20-CSTR-02094, 20-OSTR-00670"
12407284,Private Room in Uptown with Pool,2386097,Evan,,Marlyville - Fontainbleau,29.95469,-90.11745,Private room,,30,9,2019-01-01,0.09,1,0,0,
1001366430566308839,Spacious & Pet-friendly Unit with Free Breakfast!,501999514,RoomPicks,,Lower Garden District,29.944866813758942,-90.06881395800157,Hotel room,999,1,0,,,72,232,0,17-XSTR-09666
16811964,Private Room in a charming New Orleans home,16284891,Erica,,Gentilly Terrace,29.99503,-90.05382,Private room,70,2,125,2024-06-02,1.76,1,67,7,"23-STR-15655, 23-OSTR-15635"
14518585,Historic New Marigny Home,89699093,Marcus,,Seventh Ward,29.97506,-90.05825,Entire home/apt,107,2,226,2024-07-29,2.34,1,114,28,"20-Rstr-32494, 20-ostr-00799"
25281734,Mid Century Modern Maisonette - FRENCH QTR/MARIGNY,140439769,Beth,,Marigny,29.96709,-90.05716,Entire home/apt,87,3,274,2024-08-27,3.60,1,136,40,"22-CSTR-16661, 22-OSTR-16628"
17693671,Marigny Hideout I - 1 Block from Frenchmen,33516194,Anne,,Marigny,29.96566,-90.05809,Entire home/apt,254,2,106,2024-07-08,1.24,2,220,19,"20-CSTR-33391, 21-OSTR-13035"
38896486,Apt in safe/fun area - 1blk to StreetCar to Qtr.,5309608,Andrew,,Mid-City,29.97352,-90.09475,Entire home/apt,60,5,70,2024-07-30,1.17,2,182,16,"19STR-20411, 20-OSTR-0563"
32618641,Funky. Modern. Spacious. Close.,40018078,David,,Central City,29.93421,-90.08469,Entire home/apt,94,2,200,2024-08-17,2.98,1,156,25,"19STR-70368, 19-OSTR-0000"
1470392,Maison Thombeau - Magazine St. Riverfront Beauty,7872860,Danetta,,East Riverside,29.91899,-90.09143,Entire home/apt,,90,19,2020-02-26,0.22,1,87,0,
1183248535484006982,"""Thalia"" 5bd Townhouse w/ Pool Close to Superdome!",6467652,Melissa,,Lower Garden District,29.937805,-90.069914,Entire home/apt,495,3,8,2024-08-26,4.62,3,155,8,"23-CSTR-02343, 23-OSTR-02336"
730933841616800398,2 Bed 2 Bath Restored New Orleans Shotgun Home,26025997,Albert,,Central City,29.939437,-90.07934739999999,Entire home/apt,185,2,46,2024-07-28,2.25,1,112,29,"22-CSTR-01577, 22-OSTR-01576"
971022630551974985,Stylish Treme cottage w/ Patio,428276486,Freedom,,Treme - Lafitte,29.96462,-90.0681,Entire home/apt,84,30,0,,,2,270,0,
1122275928853985890,Modern Elegance in 1BR Condo with BBQ Area,561292944,Common Street,,Central Business District,29.953888,-90.072414,Entire home/apt,82,1,3,2024-09-03,1.50,54,337,3,23-XSTR-21621
53953895,Cheerful Bedroom in NOLA Get Away House,202315316,Renee,,Read Blvd East,30.0402,-89.94909,Private room,59,30,9,2023-11-30,0.37,4,335,1,"19STR-12345, 19-OSTR-70331"
23044461,New Treme Hideaway 3 blocks from French Quarter,1375991,Ayo & Makiya,,Treme - Lafitte,29.96542,-90.07121,Entire home/apt,116,30,329,2024-07-07,4.12,1,73,20,"23STR-04546, 23-OSTR-04546"
582757370333945616,Cute 1bed walk to French Q & Bourbon St,26642486,Jose,,Seventh Ward,29.968074798583984,-90.0624771118164,Entire home/apt,64,2,67,2024-07-28,2.28,15,122,24,"20CSTR-22554, 20OSTR22542"
752070061443634586,Roami at The Luzianne | Group Friendly | 3 Bed Apt,484507462,Roami,,Central Business District,29.94806,-90.06914,Entire home/apt,115,1,101,2024-08-09,2.87,7,337,22,"22-CSTR-18490, 20-OSTR-27997"
12323779,side entrance /private room/2126/pauger st.,37494578,Roberto,,Seventh Ward,29.97169,-90.06,Private room,60,4,128,2023-10-10,1.26,3,181,1,"18STR-19861, 19-OSTR-0000"
45542652,Sunny Mid-Century House w Heated Pool 5br|3ba,232296790,Michael And Marcia,,Central City,29.93787,-90.08105,Entire home/apt,254,2,140,2024-08-19,3.02,22,191,31,"20-CSTR-02104, 22-OSTR-18234"
786501824374765487,Luxe Mid-City Jewel,41005551,Martianna,,Mid-City,29.966085194014912,-90.09235712442482,Entire home/apt,98,2,61,2024-09-01,2.98,1,221,43,"23-NSTR-15698, 23-OSTR-12970"
19384713,"BalconyGuestHouse - Romantic, near French Quarter",1405952,BalconyGuesthouse,,Marigny,29.96501,-90.05194,Entire home/apt,1888,2,56,2020-03-17,0.66,13,219,0,Exempt
681206952084971980,House of Botanicals - Historic Marigny,57936731,Cheri,,Seventh Ward,29.9713,-90.06046,Entire home/apt,263,2,48,2024-08-11,1.98,1,152,20,"24-NSTR-11118, 22-OSTR-16938"
807944252785926969,Glamorous Mid-City Duplex w/ King beds,64366866,Christopher,,Mid-City,29.965306104648036,-90.09094266834366,Entire home/apt,250,30,27,2024-07-08,1.49,3,327,19,"20cstr-02872, 20-ostr-02872"
985805944938831541,Marigny Maison Monthly Rental,10824454,Danielle,,Bywater,29.96465197605361,-90.05059721892437,Entire home/apt,100,30,1,2024-06-02,0.31,1,298,1,
